timestamp,cpu_usage,memory_usage,disk_read,disk_write,network_in,network_out
1788934906.363,10.5,61.3,3075.96,2857.11,14.92,11.94
1788934907.366,14.3,61.1,135.52,99.64,37.87,73.74
1788934908.367,11.2,60.9,1183.24,111.93,9.99,6.0
1788934909.372,7.0,60.6,11.94,95.51,3.98,7.96
1788934910.377,8.0,60.4,7.96,111.42,3.98,11.94
1788934911.382,12.2,60.3,47.75,119.38,27.86,5.97
1788934912.387,13.6,60.9,0.0,99.52,1.0,7.96
1788934913.392,13.9,62.6,923.23,668.55,8.95,10.94
1788934914.398,12.4,61.6,819.77,2885.12,3.98,5.97
1788934915.4,9.9,61.2,2821.02,2924.76,2.0,13.97
1788934916.405,9.8,60.8,43.78,99.51,7.96,23.88
1788934917.411,5.0,60.1,0.0,95.45,2.98,1.99
1788934918.416,8.4,60.5,198.98,103.47,9.95,10.94
1788934919.421,8.0,60.6,19.9,234.8,65.66,5.97
1788934920.426,13.0,60.8,234.8,322.35,100.49,30.84
1788934921.428,7.8,60.6,0.0,111.76,2.99,4.99
1788934922.433,8.6,60.3,0.0,326.33,0.99,0.99
1788934923.438,9.1,60.3,3305.07,159.28,50.77,37.83
1788934924.445,25.4,61.5,13675.65,977.4,100.32,47.68
1788934925.449,7.7,61.4,47.79,1154.97,13.94,55.76
1788934926.454,7.7,61.4,35.82,99.5,1.99,1.99
1788934927.457,17.1,62.3,980.69,1307.59,11.96,7.97
1788934928.462,14.9,61.0,135.32,1014.91,3.98,22.89
1788934929.468,8.8,59.9,7.96,99.49,0.99,0.99
1788934930.471,11.8,61.0,3044.58,5148.69,56.79,77.71
1788934931.473,8.5,60.9,3.99,99.79,9.98,8.98
1788934932.479,10.7,60.6,111.44,226.85,2.98,64.67
1788934933.484,8.5,60.5,0.0,210.85,3.98,184.99
1788934934.489,10.0,60.4,234.81,99.49,1.99,1.99
1788934935.494,9.8,60.2,2837.55,2917.14,1.99,3.98
1788934936.499,13.9,60.5,39.8,115.41,36.81,32.83
1788934937.504,7.7,60.3,15.92,179.09,8.95,10.94
1788934938.508,8.7,60.1,0.0,123.6,1.0,1.0
1788934939.513,9.7,60.3,2037.66,210.93,22.88,245.75
1788934940.518,9.1,60.1,0.0,107.46,1.99,1.99
1788934941.526,9.4,60.6,226.15,103.15,102.16,8.93
1788934942.53,12.1,61.4,111.53,330.61,66.72,9.96
1788934943.535,9.7,60.8,51.74,1480.45,52.73,5.97
1788934944.539,8.7,60.5,0.0,227.19,71.75,6.98
1788934945.544,10.4,60.5,0.0,3947.92,96.51,5.97
1788934946.549,12.7,60.8,0.0,99.51,64.68,9.95
1788934947.551,11.1,60.7,10192.36,16923.39,102.8,12.97
1788934948.556,9.2,60.4,31.84,1257.64,106.46,10.94
1788934949.562,8.8,60.6,11.93,107.36,99.41,108.35
1788934950.567,18.4,61.3,509.42,250.73,110.44,24.87
1788934951.571,10.3,61.3,0.0,119.47,111.51,210.07
1788934952.576,14.2,60.9,0.0,99.49,58.7,4.97
1788934953.581,11.2,61.3,39.83,282.8,124.47,49.79
1788934954.586,15.4,60.9,0.0,99.49,109.44,236.79
1788934955.591,12.3,60.8,0.0,99.49,167.15,11.94
1788934956.596,9.7,61.0,0.0,99.5,244.77,7.96
1788934957.601,7.6,61.1,175.1,748.13,141.27,23.88
1788934958.604,9.6,60.9,7429.22,641.69,93.66,7.97
1788934959.61,5.8,60.3,0.0,99.5,130.34,5.97
1788934960.612,8.0,60.9,155.55,8208.17,228.34,17.95
1788934961.613,8.2,61.1,99.99,159.99,125.99,10.0
1788934962.618,4.0,60.4,0.0,99.49,129.34,8.95
1788934963.623,3.7,60.2,15.92,103.47,74.62,4.97
1788934964.628,3.5,60.1,7.96,95.48,103.44,8.95
1788934965.633,4.0,60.7,15.92,99.5,91.54,14.92
1788934966.638,3.8,60.3,23.88,103.48,93.53,4.97
1788934967.643,3.5,60.0,0.0,99.5,60.69,7.96
1788934968.648,4.3,59.9,1182.02,863.63,13.93,1.99
1788934969.653,3.5,59.8,3.98,111.43,41.79,6.96
1788934970.657,3.7,59.7,0.0,99.61,43.83,1.99
1788934971.662,4.1,60.0,15.92,469.63,79.6,8.95
1788934972.67,3.3,60.0,0.0,95.28,119.1,4.96
1788934973.675,1.6,59.8,0.0,99.5,13.93,5.97
1788934974.676,3.2,59.8,0.0,99.95,73.96,5.0
1788934975.681,3.3,59.7,0.0,99.5,72.63,3.98
1788934976.686,3.6,59.6,0.0,99.5,130.34,9.95
1788934977.691,5.3,59.8,772.08,394.0,107.46,5.97
1788934978.696,5.3,59.8,2921.1,2785.79,141.28,8.95
1788934979.696,3.8,59.7,0.0,99.95,142.93,7.0
1788934980.701,11.0,61.1,405.96,1245.73,124.37,10.94
1788934981.705,10.6,61.8,948.76,5401.54,115.6,11.96
1788934982.71,11.5,61.1,318.38,99.49,181.08,6.96
1788934983.715,5.9,60.5,0.0,99.49,130.34,23.88
1788934984.72,5.7,60.3,23.88,99.5,130.34,5.97
1788934985.725,6.3,60.3,139.29,2917.2,169.14,10.94
1788934986.73,9.2,60.1,111.44,103.48,381.07,9.95
1788934987.735,6.4,59.9,0.0,222.87,251.73,11.94
1788934988.741,6.4,60.3,0.0,95.49,133.28,5.97
1788934989.746,11.0,60.9,0.0,99.49,197.99,43.78
1788934990.751,15.8,61.0,0.0,5416.64,195.02,93.53
1788934991.756,12.7,61.2,43.78,99.5,169.14,61.69
1788934992.761,9.2,61.0,0.0,99.49,87.55,12.93
1788934993.766,8.1,60.8,0.0,513.39,135.31,6.96
1788934994.771,6.4,60.4,0.0,99.49,86.56,6.96
1788934995.772,6.5,60.2,15.99,811.28,244.78,8.99
1788934996.777,7.0,61.0,15.92,95.49,164.13,9.95
1788934997.782,7.6,61.0,0.0,99.49,199.98,6.96
1788934998.784,17.5,61.5,407.4,1234.2,119.82,37.94
1788934999.784,14.2,61.1,491.9,1335.73,386.92,15.0
1788935000.787,10.6,60.9,2090.05,179.49,305.13,13.96
1788935001.792,9.9,60.9,27.86,99.5,500.46,20.89
1788935002.794,13.0,61.5,107.8,638.8,730.63,15.97
1788935003.797,12.3,61.0,0.0,99.72,643.18,18.95
1788935004.803,9.1,60.5,0.0,95.39,281.19,21.86
1788935005.808,6.5,60.4,127.35,179.09,186.06,14.92
1788935006.812,6.7,60.4,0.0,99.63,178.33,9.96
1788935007.817,7.5,60.2,0.0,99.49,367.13,14.92
1788935008.822,7.5,60.0,0.0,103.47,318.38,15.92
1788935009.827,10.3,60.4,23.88,103.47,201.97,13.93
1788935010.83,9.2,60.4,0.0,103.76,145.66,16.96
1788935011.831,8.4,60.2,15.97,99.82,116.78,5.99
1788935012.843,6.4,60.1,0.0,94.93,284.78,12.85
1788935013.848,4.4,59.8,0.0,99.5,247.74,9.95
1788935014.848,5.4,59.6,0.0,99.94,228.86,7.0
1788935015.853,5.6,59.4,0.0,99.49,504.44,15.92
1788935016.854,5.3,59.3,79.96,99.95,377.8,12.99
1788935017.859,6.0,59.2,7.96,99.49,267.64,11.94
1788935018.862,6.3,59.2,7339.88,662.18,252.31,9.97
1788935019.863,5.2,59.1,0.0,99.9,328.69,11.99
1788935020.87,8.1,59.1,131.11,10039.87,681.38,17.88
1788935021.875,5.5,59.1,0.0,493.5,971.08,28.85
1788935022.879,6.6,59.1,0.0,99.52,1016.12,32.84
1788935023.88,9.5,59.1,0.0,103.9,1071.01,22.98
1788935024.882,7.0,59.1,0.0,99.83,1242.91,29.95
1788935025.887,6.3,59.1,318.38,103.47,815.85,23.88
1788935026.892,6.2,59.1,0.0,103.47,546.22,18.9
1788935027.897,7.0,59.1,1114.37,111.44,656.68,15.92
1788935028.902,5.2,59.2,0.0,95.52,557.17,17.91
1788935029.907,4.9,59.1,3.98,111.44,457.68,12.93
1788935030.912,5.2,59.1,0.0,99.57,220.06,7.97
1788935031.913,5.7,59.2,0.0,99.9,398.61,14.99
1788935032.913,5.5,59.2,0.0,8285.66,410.69,11.99
1788935033.914,5.6,59.2,0.0,99.93,333.77,13.99
1788935034.915,6.2,59.2,0.0,99.88,884.97,19.98
1788935035.92,5.8,59.2,0.0,99.5,491.52,17.91
1788935036.926,4.7,59.2,0.0,95.5,433.73,12.93
1788935037.931,5.2,59.2,0.0,99.5,818.85,17.91
1788935038.933,6.4,59.2,0.0,99.72,1065.98,27.92
1788935039.939,6.0,59.2,0.0,99.49,768.1,18.9
1788935040.944,6.1,59.2,0.0,99.49,437.78,15.92
1788935041.949,6.0,59.2,0.0,103.47,190.04,21.89
1788935042.954,5.2,59.2,0.0,99.5,221.89,10.95
1788935043.954,6.5,60.1,0.0,99.98,305.94,10.0
1788935044.96,7.0,61.0,0.0,95.45,322.15,11.93
1788935045.963,13.9,60.9,295.06,127.59,368.83,111.64
1788935046.964,7.8,60.7,0.0,99.91,219.8,8.99
1788935047.969,6.6,60.3,99.49,131.33,225.85,123.37
1788935048.97,5.4,60.2,0.0,99.85,125.82,5.99
1788935049.975,6.3,60.1,0.0,99.49,416.88,264.65
1788935050.979,8.8,60.0,71.73,9775.54,395.52,31.88
1788935051.984,7.4,60.5,7.96,115.42,447.74,44.77
1788935052.99,7.9,60.4,0.0,298.38,297.39,8.95
1788935053.995,7.0,60.5,103.48,119.4,705.43,120.39
1788935054.998,6.7,60.2,3.99,99.71,1072.87,23.93
1788935055.998,7.3,60.1,0.0,103.94,1321.22,261.84
1788935057.002,8.8,60.5,7.97,509.76,1616.9,57.75
1788935058.008,7.9,60.5,0.0,187.05,2287.42,29.85
1788935059.012,10.0,60.1,23.89,8282.14,1109.93,130.4
1788935060.012,16.1,60.0,0.0,99.99,966.9,15.0
1788935061.017,8.2,60.2,115.42,135.32,1153.21,507.45
1788935062.022,7.6,60.1,79.6,195.01,799.95,13.93
1788935063.027,10.8,60.1,43.79,99.52,1268.94,27.87
1788935064.032,12.2,60.1,6722.0,61978.52,766.13,20.89
1788935065.037,7.6,60.1,75.62,732.28,309.43,13.93
1788935066.042,11.9,59.9,7.96,131.33,392.01,113.42
1788935067.046,17.1,59.8,31.89,99.67,758.47,28.9
1788935068.05,5.6,59.7,0.0,99.55,138.38,9.96
1788935069.056,4.8,59.9,0.0,155.1,112.35,125.28
1788935070.061,5.6,60.0,0.0,99.5,122.38,3.98
1788935071.064,5.6,59.9,0.0,99.71,71.79,8.97
1788935072.069,7.5,60.1,0.0,210.93,129.34,30.84
1788935073.074,8.3,59.9,0.0,99.5,176.11,494.51
1788935074.078,7.8,60.0,0.0,123.52,173.33,127.51
1788935075.08,5.7,59.9,0.0,99.82,220.61,9.98
1788935076.084,7.1,59.9,0.0,99.59,117.51,5.98
1788935077.089,8.0,60.0,0.0,115.42,152.23,299.49
1788935078.094,6.8,60.0,0.0,99.5,109.45,4.97
1788935079.096,7.8,60.0,0.0,99.77,206.52,264.38
1788935080.101,5.8,59.8,0.0,99.5,101.49,8.95
1788935081.103,7.7,59.8,0.0,12945.58,237.52,7.98
1788935082.104,5.5,59.7,0.0,99.91,223.79,10.99
1788935083.106,5.7,59.5,0.0,99.86,302.58,9.99
1788935084.111,7.8,59.5,0.0,99.5,316.41,10.95
1788935085.116,4.9,59.8,111.44,95.52,203.97,7.96
1788935086.119,5.6,59.9,0.0,103.69,167.51,6.98
1788935087.124,5.2,59.9,0.0,99.5,106.46,7.96
1788935088.129,5.8,59.8,0.0,111.44,72.63,4.97
1788935089.134,5.1,59.7,0.0,99.49,112.43,6.96
1788935090.139,12.4,60.2,0.0,971.1,124.37,4.97
1788935091.144,13.7,60.3,19.9,175.11,74.62,4.97
1788935092.149,8.1,60.2,0.0,99.5,159.2,5.97
1788935093.156,4.2,60.3,0.0,95.29,356.36,7.94
1788935094.161,10.2,61.6,0.0,111.49,111.49,5.97
1788935095.162,13.3,61.5,103.9,179.82,89.91,5.0
1788935096.166,12.3,61.1,1191.42,330.73,35.86,3.98
1788935097.171,10.1,60.9,931.27,99.5,58.7,3.98
1788935098.176,8.8,60.8,15.92,99.5,71.64,17.91
1788935099.181,12.9,61.1,47.76,175.11,114.42,8.95
1788935100.186,9.1,61.5,0.0,103.48,113.43,4.97
1788935101.191,12.7,62.7,389.94,4273.44,57.7,20.89
1788935102.195,12.4,62.1,1430.45,2753.31,120.53,9.96
1788935103.2,10.0,60.5,55.72,99.5,113.43,5.97
1788935104.205,8.7,60.4,47.76,99.49,162.18,9.95
1788935105.21,8.9,60.3,107.46,103.48,311.42,8.95
1788935106.212,7.5,60.0,2855.9,2943.77,158.77,5.99
1788935107.217,9.4,60.0,612.9,409.93,143.28,7.96
1788935108.223,8.0,60.0,0.0,95.45,210.78,7.95
1788935109.228,6.2,60.0,1691.42,99.5,406.93,17.91
1788935110.231,11.7,60.2,1643.23,4762.19,712.93,31.91
1788935111.236,15.0,60.1,1603.85,2208.77,954.15,44.77
1788935112.236,13.9,60.1,571.89,3599.29,1343.73,25.0
1788935113.239,14.3,60.0,19.94,5874.66,2912.41,56.83
1788935114.243,13.9,60.1,31.88,5240.47,3320.63,39.85
1788935115.247,14.1,60.0,31.87,6363.0,4173.6,39.84
1788935116.253,13.4,59.8,7.95,5029.6,2946.19,42.74
1788935117.258,11.1,59.8,19.9,11115.59,934.26,24.87
1788935118.262,11.1,59.8,0.0,832.49,199.16,8.96
1788935119.266,10.7,59.7,0.0,490.11,401.45,8.97
1788935120.269,12.3,59.8,3.99,2517.16,1157.85,20.94
1788935121.274,16.1,59.7,99.49,22059.74,2242.59,28.85
1788935122.277,12.9,59.7,27.89,4435.04,1052.97,26.9
1788935123.28,11.9,59.7,67.81,2237.76,821.71,16.95
1788935124.288,12.1,59.7,154.74,4693.79,1161.54,26.78
1788935125.293,11.9,59.7,71.64,4318.17,1618.82,29.85
1788935126.296,13.3,59.7,67.82,5285.73,2216.02,34.91
1788935127.301,12.4,59.7,39.8,3124.13,1128.27,25.87
1788935128.302,11.5,59.7,11.99,1861.84,454.47,15.98
1788935129.303,10.9,59.7,4.0,1067.51,355.84,10.99
1788935130.308,11.1,59.7,7.96,1162.08,207.94,8.95
1788935131.313,11.6,59.7,11.94,1456.65,289.54,12.93
1788935132.318,11.6,60.2,23.88,1249.48,290.48,10.94
1788935133.32,17.2,61.5,163.65,2526.53,242.47,10.98
1788935134.324,17.3,61.6,167.31,2764.66,256.95,12.95
1788935135.325,14.5,61.4,27.98,819.27,107.9,6.99
1788935136.328,10.6,60.9,578.27,1702.9,237.29,9.97
1788935137.333,10.0,60.6,3.98,1396.91,233.81,9.95
1788935138.336,10.6,60.6,0.0,1148.92,269.28,12.97
1788935139.337,20.0,61.9,7082.4,1694.66,280.78,10.99
1788935140.342,13.1,61.1,95.47,26092.13,229.73,21.88
1788935141.347,9.8,60.7,7.96,1182.01,299.48,13.93
1788935142.353,10.3,60.6,7.96,1325.26,267.64,15.92
1788935143.356,12.3,60.7,27.92,953.12,196.41,14.95
1788935144.356,11.8,60.7,0.0,987.22,130.9,17.99
1788935145.361,12.1,60.6,27.88,912.18,231.03,124.48
1788935146.362,9.4,60.4,327.66,1326.64,168.83,11.99
1788935147.367,12.3,60.4,0.0,608.92,203.97,138.3
1788935148.372,8.0,60.3,1102.27,155.19,140.27,8.95
1788935149.377,9.3,59.8,63.68,1739.18,127.35,659.66
1788935150.38,8.6,59.5,7.98,1156.62,116.66,4.99
1788935151.383,10.0,59.8,7.97,1060.65,131.58,31.9
1788935152.388,8.2,59.8,0.0,354.2,30.84,1.99
1788935153.389,9.7,59.8,91.95,891.53,101.95,128.93
1788935154.394,8.4,59.8,7.96,1126.26,123.37,5.97
1788935155.394,12.0,59.7,8.0,1015.37,135.92,276.83
1788935156.4,8.0,59.8,11.94,1607.26,153.17,9.95
1788935157.405,10.2,59.8,7.96,2101.34,263.66,126.36
1788935158.41,8.7,59.9,3.98,1213.8,123.37,7.96
1788935159.411,7.7,59.8,15.98,778.84,100.85,3.0
1788935160.416,13.2,59.8,3.98,1412.82,179.09,7.96
1788935161.422,10.8,59.8,23.88,1042.7,134.32,633.78
1788935162.427,10.2,59.7,7.96,1094.43,161.18,5.97
1788935163.429,9.1,59.7,3.99,2223.79,177.66,8.98
1788935164.434,10.6,59.7,7.96,835.41,109.4,268.52
1788935165.439,11.3,59.6,7.96,1508.35,155.21,7.96
1788935166.444,16.7,60.8,39.81,2997.51,371.21,11.94
1788935167.445,9.8,60.6,11.99,1722.7,212.84,268.8
1788935168.45,16.2,61.2,1512.36,3665.47,151.24,8.95
1788935169.45,16.9,61.5,95.95,3946.04,89.96,14.99
1788935170.452,18.9,61.6,1660.41,14572.51,121.74,26.94
1788935171.456,15.1,61.5,119.53,1227.12,117.53,8.96
1788935172.462,10.3,60.7,11.94,2068.89,272.54,8.95
1788935173.467,11.2,60.4,7.96,1102.41,124.37,4.97
1788935174.472,15.2,60.6,405.93,1110.35,119.39,5.97
1788935175.477,10.2,60.4,7.96,3355.38,59.7,3.98
1788935176.479,10.7,60.3,7.98,1149.67,143.71,6.99
1788935177.484,8.9,60.1,11.94,382.06,31.84,1.99
1788935178.489,9.5,60.1,119.44,1692.03,84.6,3.98
1788935179.494,10.5,60.1,7.96,1508.42,133.33,17.91
1788935180.497,9.8,60.6,163.53,1005.13,129.63,4.99
1788935181.499,15.1,60.4,15.96,1001.44,106.73,5.98
1788935182.504,15.5,60.2,27.86,811.86,52.73,2.98
1788935183.509,11.5,60.2,0.0,736.25,76.61,4.97
1788935184.511,10.2,60.1,7.99,766.6,8.98,2.0
1788935185.512,9.0,60.1,4.0,1002.89,124.86,4.99
1788935186.516,8.4,60.0,3.99,824.92,114.57,6.97
1788935187.521,7.8,60.0,3.98,907.39,84.57,3.98
1788935188.526,7.3,59.8,63.68,871.58,89.55,4.97
1788935189.529,9.1,59.8,103.67,996.86,123.61,5.98
1788935190.534,8.5,59.8,3.98,1480.48,150.24,5.97
1788935191.539,8.5,59.8,0.0,1712.54,181.21,7.97
1788935192.543,8.1,59.9,752.47,2345.0,151.29,6.97
1788935193.548,8.7,59.8,3.98,1349.15,171.13,4.97
1788935194.554,8.7,59.8,11.94,2188.94,251.73,8.95
1788935195.568,8.1,59.8,7.88,1166.73,158.65,5.91
1788935196.573,7.3,59.7,35.82,1277.52,125.36,5.97
1788935197.578,9.0,59.7,0.0,1587.92,190.03,20.89
1788935198.584,10.5,60.0,7.96,2200.81,268.63,12.93
1788935199.585,14.7,60.6,195.7,2292.47,309.52,8.99
1788935200.589,15.0,60.4,35.86,13090.02,89.66,9.96
1788935201.594,16.9,60.4,31.84,529.3,95.51,4.97
1788935202.599,18.3,60.9,5949.83,907.4,156.21,52.73
1788935203.605,15.0,61.0,2198.89,1129.27,450.32,88.47
1788935204.61,8.6,60.6,0.0,1186.01,124.37,10.94
1788935205.613,9.6,60.5,55.85,1356.28,54.85,21.94
1788935206.618,10.8,60.6,0.0,684.52,82.58,11.94
1788935207.622,11.4,60.2,87.64,1796.56,256.94,7.97
1788935208.624,11.3,60.2,0.0,853.96,108.74,5.99
1788935209.628,10.5,60.1,1212.25,2843.2,189.41,6.98
1788935210.633,12.1,60.3,39.8,2077.45,215.9,7.96
1788935211.638,9.8,60.0,23.88,2984.99,514.41,12.93
1788935212.638,9.3,60.0,19.99,3594.48,409.83,11.99
1788935213.638,9.3,60.0,12.0,2495.56,361.94,11.0
1788935214.643,9.0,60.0,11.94,2105.29,278.58,8.95
1788935215.644,8.8,59.9,4.0,1826.52,186.85,7.99
1788935216.649,8.5,59.9,0.0,1154.14,113.42,5.97
1788935217.651,8.3,59.8,3.99,1373.36,127.75,5.99
1788935218.656,7.9,59.8,0.0,577.08,59.7,3.98
1788935219.664,7.8,59.8,0.0,515.99,58.55,1.98
1788935220.669,6.9,59.8,7.96,839.74,72.63,3.98
1788935221.671,8.6,59.8,0.0,918.04,113.76,5.99
1788935222.676,11.3,59.7,3.98,983.0,102.48,4.97
1788935223.681,11.9,59.8,0.0,1400.88,130.34,5.97
1788935224.686,8.4,59.8,7.96,1384.96,219.88,7.96
1788935225.691,8.6,59.8,19.9,1886.42,227.84,7.96
1788935226.697,9.5,59.8,3.98,1591.96,137.31,7.96
1788935227.704,8.1,59.7,7.94,1405.6,144.93,6.95
1788935228.709,6.9,59.7,0.0,935.26,73.63,3.98
1788935229.711,10.9,59.7,1146.09,2803.33,183.69,6.99
1788935230.716,24.0,60.2,5619.47,15939.08,394.0,31.84
1788935231.718,13.4,60.1,1688.28,2865.68,333.26,11.97
1788935232.722,10.1,60.2,43.8,3201.62,416.13,31.86
1788935233.728,9.8,60.2,7.96,1536.18,161.18,6.96
1788935234.733,9.6,60.1,3.98,1595.94,188.05,7.96
1788935235.742,11.0,60.1,31.69,942.7,82.19,2.97
1788935236.748,7.3,59.8,3.98,1392.94,176.11,7.96
1788935237.753,8.9,59.8,7.96,1337.2,124.37,6.96
1788935238.758,8.4,59.7,19.9,2001.83,252.72,7.96
1788935239.763,8.5,59.7,3.98,1006.88,133.32,5.97
1788935240.768,9.3,59.6,7.96,1866.46,210.92,6.96
1788935241.773,8.8,59.8,3.98,1850.58,235.8,9.95
1788935242.777,8.8,59.7,0.0,2282.41,305.72,9.96
1788935243.793,8.3,59.7,7.88,1929.72,302.26,8.86
1788935244.798,7.4,59.6,3.98,1603.88,226.85,8.95
1788935245.802,8.4,59.6,0.0,1319.05,129.51,5.98
1788935246.807,11.8,60.1,11.94,1683.43,220.88,8.95
1788935247.812,15.1,60.4,533.29,2037.64,254.71,19.9
1788935248.814,13.4,60.5,0.0,1337.55,163.7,6.99
1788935249.818,18.2,61.7,1230.91,5294.11,102.58,5.98
1788935250.821,23.8,61.0,5114.43,1331.43,113.61,5.98
1788935251.833,13.3,60.7,5137.95,1182.64,120.64,6.92
1788935252.838,11.2,60.8,63.68,875.56,98.5,4.97
1788935253.843,14.6,60.9,7.96,1564.06,98.5,3.98
1788935254.846,11.5,60.8,0.0,1303.51,136.53,6.98
1788935255.847,12.4,60.9,4.0,4054.24,112.95,5.0
1788935256.852,13.8,60.9,0.0,990.98,120.39,6.96
1788935257.857,8.5,60.3,15.92,620.85,76.61,3.98
1788935258.86,10.7,60.6,7.98,1603.32,197.42,11.97
1788935259.866,9.5,60.5,0.0,1589.21,159.91,9.93
1788935260.872,10.8,60.4,7.96,15378.03,97.51,12.93
1788935261.876,9.2,60.6,7.96,656.75,64.68,7.96
1788935262.878,7.8,60.2,0.0,962.29,73.87,3.99
1788935263.883,8.7,60.5,0.0,620.85,80.59,15.92
1788935264.886,9.3,60.5,0.0,438.89,55.86,5.98
1788935265.891,8.8,60.5,0.0,533.33,43.78,6.97
1788935266.893,9.2,60.5,0.0,822.63,83.86,7.99
1788935267.901,14.5,60.4,0.0,436.25,43.63,9.91
1788935268.906,8.1,60.5,0.0,939.23,93.53,7.96
1788935269.91,9.6,60.4,0.0,717.05,83.66,6.97
1788935270.912,11.5,60.4,0.0,99.83,4.99,4.99
1788935271.912,8.5,60.5,4.0,883.59,102.95,5.0
1788935272.918,9.8,60.4,0.0,1134.24,140.29,9.95
1788935273.918,9.0,60.4,8.0,771.6,85.95,7.0
1788935274.923,8.9,60.5,0.0,979.06,101.49,6.96
1788935275.934,8.7,60.4,15.82,1404.15,137.45,7.91
1788935276.939,8.6,60.4,7.96,2320.24,198.0,10.94
1788935277.944,10.0,60.7,0.0,458.11,52.78,124.49
1788935278.947,8.6,60.4,0.0,490.26,49.82,2.99
1788935279.952,12.9,60.5,3.98,1257.6,175.11,139.29
1788935280.957,8.2,60.4,43.78,1010.86,59.7,2.98
1788935281.96,10.2,61.2,2835.91,765.82,92.74,139.6
1788935282.965,15.3,61.7,15.92,1404.89,136.31,511.41
1788935283.977,14.3,61.3,15.82,2072.24,28.67,2.97
1788935284.982,7.9,61.0,0.0,911.38,95.52,6.96
1788935285.987,9.8,60.4,31.84,903.41,99.49,139.29
1788935286.992,8.2,60.4,0.0,704.43,69.65,4.97
1788935287.994,9.8,60.3,3.99,938.18,99.81,142.72
1788935288.999,18.4,60.2,1205.89,1066.6,60.69,512.41
1788935290.004,19.8,60.1,179.09,397.98,43.78,140.29
1788935291.005,21.8,60.2,135.91,10493.13,53.96,23.98
1788935292.016,18.8,60.2,59.33,672.41,87.02,145.36
1788935293.021,24.0,60.8,692.51,1802.93,105.47,7.96
1788935294.026,17.3,62.0,0.0,1221.84,121.39,29.85
1788935295.031,10.9,61.8,7.96,2710.28,150.24,8.95
1788935296.036,10.9,61.0,67.66,5464.49,205.96,919.37
1788935297.041,14.2,60.7,0.0,827.8,117.4,6.96
1788935298.043,11.8,60.7,7.98,1325.1,157.65,148.67
1788935299.048,9.2,60.5,0.0,883.54,82.58,6.96
1788935300.058,8.9,60.5,3.96,844.2,138.72,147.64
1788935301.063,7.9,60.3,3.98,1174.05,113.42,4.97
1788935302.068,10.1,60.4,0.0,1205.87,151.23,624.82
1788935303.073,8.2,60.4,11.94,1273.53,163.17,62.68
1788935304.078,8.9,60.3,0.0,1977.97,256.7,10.94
1788935305.083,9.2,60.3,0.0,1193.93,141.28,151.23
1788935306.088,8.1,60.3,0.0,772.07,63.68,3.98
1788935307.093,12.0,60.4,0.0,991.0,131.34,154.22
1788935308.098,8.0,60.3,7.96,1034.72,124.37,799.92
1788935309.103,15.3,60.3,15.92,1066.6,136.31,151.23
1788935310.108,12.7,60.3,3.98,668.6,58.7,3.98
1788935311.11,9.5,60.3,3.99,1230.23,126.82,156.77
1788935312.115,9.1,60.2,3.98,1193.92,123.37,5.97
1788935313.12,11.1,60.5,7.96,4138.99,129.34,157.2
1788935314.125,12.4,60.7,0.0,983.0,90.54,4.97
1788935315.126,11.5,60.8,0.0,874.82,117.84,829.88
1788935316.135,19.0,61.1,11.9,1269.73,154.75,160.7
1788935317.14,14.1,61.1,111.43,879.53,110.44,29.85
1788935318.144,11.4,61.1,23.89,1867.72,132.41,29.87
1788935319.149,12.3,61.0,270.62,1424.76,148.25,7.96
1788935320.152,9.4,60.9,0.0,4408.81,76.81,169.57
1788935321.154,11.4,60.7,3.99,6976.94,72.84,4.99
1788935322.159,9.8,60.7,0.0,736.25,103.47,726.3
1788935323.161,8.4,60.6,0.0,1089.9,99.81,5.99
1788935324.166,7.7,60.4,3.98,763.98,65.65,3.98
1788935325.171,11.3,60.9,0.0,608.91,67.66,28.85
1788935326.176,8.6,60.8,0.0,947.18,90.54,4.97
1788935327.178,9.8,60.8,0.0,1170.46,141.81,173.77
1788935328.178,9.9,60.8,4.0,787.43,89.93,592.57
1788935329.183,8.0,60.6,0.0,664.63,67.66,4.97
1788935330.188,12.3,60.6,0.0,1182.0,116.41,4.97
1788935331.194,12.8,60.8,7.96,1070.59,139.3,30.84
1788935332.199,9.9,60.8,0.0,664.49,79.58,135.28
1788935333.204,9.7,60.7,0.0,724.32,60.69,42.78
1788935334.209,12.0,60.7,3.98,589.0,46.76,2.98
1788935335.214,7.9,60.6,0.0,254.71,17.91,291.52
1788935336.219,9.3,60.7,0.0,238.79,43.78,177.1
1788935337.22,9.0,61.2,0.0,359.57,21.97,4.0
1788935338.225,14.3,61.7,7.96,883.5,65.67,9.95
1788935339.231,21.3,61.3,0.0,3155.96,161.18,75.62
1788935340.236,9.5,61.1,111.4,954.83,91.5,4.97
1788935341.241,16.0,62.4,115.41,1392.93,170.14,796.96
1788935342.246,14.0,61.2,35.83,1457.03,88.58,5.97
1788935343.251,11.2,60.9,39.8,262.67,19.9,4.97
1788935344.253,14.3,61.1,0.0,1089.62,135.7,49.89
1788935345.258,11.7,60.9,0.0,871.58,81.59,3.98
1788935346.263,9.7,60.9,67.66,3283.27,86.56,192.02
1788935347.263,10.4,60.7,0.0,655.84,83.98,316.92
1788935348.269,14.7,60.9,0.0,911.0,133.27,47.74
1788935349.274,9.7,60.9,195.01,401.96,33.83,6.96
